line,recipe id,hits,title,story,ingredients,steps
1,147509,0,"[72753, 69343, 73982]","[72753, 73982, 73872, 69267, 73872, 69438, 70056, 74708, 88229]","[76314, 69260, 69343, 71415, 69654, 75143]","[69609, 76314, 69609, 73381, 73381, 69260, 73872, 69343, 69343, 71415, 76314, 69654, 69715, 73872, 75130, 76314, 69680, 73872, 72081, 88510, 73872, 74122, 90198, 75143, 69267, 73982, 88229]"
1,147559,0,"[74640, 69241, 69366]","[69366, 69447, 73872, 73872, 74640, 74640, 73872, 70073, 75396, 69715, 75396, 88229, 69366]","[69495, 69986, 93777, 90197, 69386, 72050, 69260, 69765]","[70198, 69495, 73872, 69986, 69495, 69611, 69986, 73872, 73381, 69386, 73872, 90197, 88510, 72050, 73872, 74640, 73872, 74640, 69765, 69260, 73872, 69495, 69225, 69715, 72050, 73872, 70073, 69225, 73591, 73872, 69366, 69427, 69366]"
1,147716,0,[70319],"[70319, 73810, 75396, 75240, 73872, 75061, 73872, 69260, 73872, 69654, 69715, 70319, 88229]","[72798, 69260, 71415, 69265, 86098, 69654]","[69265, 73872, 69260, 70577, 73872, 69328, 71415, 73872, 86098, 72798, 73872, 70182, 70183, 69654, 74640, 73872, 70577, 73872, 69715, 73872, 70179, 69654, 69715, 73872, 69715, 70405, 69225, 70198, 69715, 69610, 70319, 73872, 70387, 73025, 70865, 70319, 73872, 70302, 73872, 69614, 71415, 70319, 71415, 70319]"
1,147954,0,"[70021, 74910, 70319]","[70021, 70319, 70020, 73872, 70021, 73872, 74910, 88229, 69225, 73872, 74060, 73872, 74910, 88229]","[70020, 70021, 71415, 69260, 69765]","[69328, 69765, 69260, 73872, 71415, 73872, 88877, 71415, 71684, 69715, 69715, 70319, 69225, 70073, 73872, 70073, 69410, 69566, 70886, 69566, 73872, 70886, 70865, 73872, 69318, 70865]"
1,148059,0,"[69213, 91300, 75328, 74738]","[69410, 70940, 73872, 75328, 69929, 69534, 70110, 73515, 70319, 70319, 69715, 69225, 69715, 73872, 73872, 69225, 88229]","[69229, 70020, 75328, 69265, 69765, 69260, 71415, 73690, 73872, 75328, 70865, 70865, 69267, 73690, 91309, 73872, 72783, 75328, 75328, 70865, 70865, 69265, 75328]","[70020, 69265, 69765, 73872, 75328, 70577, 74303, 70988, 69260, 73872, 71415, 73872, 71415, 70182, 70183, 69584, 69715, 70405, 69715, 69715, 91308, 73872, 70073, 69610, 73872, 75396, 70577, 71309, 70577, 70865, 70865, 70988, 73872, 91309, 75328, 70865, 70405, 73872, 70405, 70865, 76591, 73872, 69608, 73381, 69610, 72589, 71309, 74123, 75328]"
1,148245,0,[70319],"[70319, 73872, 69680, 70319, 70319, 70988, 70020, 69584, 69584, 70319, 88229]","[72798, 69265, 71415, 69260]","[69328, 70020, 73872, 69265, 70577, 73872, 70988, 71415, 73872, 69260, 73872, 71415, 73872, 69225, 69715, 69225, 69584, 73872, 69225, 70405, 73872, 69225]"
1,148688,0,[73982],"[69343, 69229, 69609, 69200, 70685, 70865, 69200, 88229]","[69229, 69260, 71415, 70685, 69265, 71669, 76154, 69343]","[73381, 69229, 91308, 69343, 69609, 69316, 69343, 69229, 69260, 71415, 70685, 73872, 69229, 69715, 69229, 73872, 70073, 73872, 69225, 76154, 69715, 75130, 70073, 69229, 69715, 73872, 75130, 69225, 69614, 70405, 70205, 73690, 69343]"
1,148716,0,"[72417, 69334, 70186]","[69334, 69380, 70073, 69617, 69334, 69334, 69334, 69334, 70186, 69880, 70940, 69371, 69225, 74640, 72699, 88229]","[69617, 69334, 69334, 70186, 72783, 69765, 72699, 70073, 69260, 69260, 69260, 75113, 69780, 72312, 69324, 69624, 70601, 69624, 71138, 69734, 69330, 70073, 71393, 69623, 70380]","[72847, 69334, 73872, 69880, 90228, 69334, 72847, 72699, 73872, 71488, 69765, 69334, 73872, 70186, 71309, 72699, 73872, 69334, 72699, 73872, 75113]"
1,148899,0,"[74901, 69383, 69241]","[88510, 88229, 74901, 72441, 73872, 73872, 74901, 74901, 69911, 69911, 69383, 88229]","[69260, 69734, 69330, 76104, 69371, 69402, 69241, 69343, 69765, 90197, 69654, 76154]","[69609, 69330, 73872, 76104, 69654, 88510, 69330, 69260, 73872, 69534, 69765, 73872, 90197, 69343, 74901, 69260, 74577, 72441]"
1,149381,0,"[69323, 69396, 75281]","[69323, 73872, 88510, 69232, 75050, 75130, 69495, 88515, 70020, 69495, 75396, 69396, 75130, 75017, 69232, 69232, 69649, 73872, 69652, 88229]","[71598, 69232, 69495, 69765, 73872, 90197, 69652, 69333, 70866, 71415]","[73872, 69232, 69609, 69610, 73872, 70405, 69609, 73872, 69534, 69765, 73872, 90197, 69611, 69495, 73872, 69495, 71309, 69225, 69715, 73872, 69584, 69715, 69232, 69495, 69232, 75130, 69225, 75017, 73872, 75396, 75130, 69225, 69328, 69207, 69396, 73872]"
1,149420,0,"[69410, 74155, 70387]","[91308, 69410, 88877, 70020, 69260, 73872, 69265, 75396, 69225, 73872, 91308, 88229]","[69260, 69650, 73872, 69265, 69654, 70387, 69745, 69534, 74123]","[73381, 70387, 69225, 72783, 69654, 69715, 69225, 70387, 73872, 72783, 69265, 73872, 74155, 69715, 73872, 70352, 70352, 69650, 73872, 72783, 69265, 70352, 73872, 72783, 69654, 69715, 69225, 73872, 70387, 75017, 91308, 69745, 74123, 73872, 74577, 73872, 69745]"
1,149476,0,"[70465, 73872, 69482, 70021, 70319]","[93777, 70465, 69534, 73872, 88229, 70465, 72081, 73872, 72622, 70319, 73872, 69482, 75396, 73520, 69482, 70747, 69482, 69482, 69391, 75396, 69207, 69649, 88229]","[70465, 69482, 69384, 69654, 69765, 73872, 90197, 70021, 70319, 70021, 69260, 71415, 71684, 69265, 69765, 71684]","[70021, 70319, 71684, 73872, 71415, 73872, 69265, 69765, 73872, 70021, 73872, 69225, 69715, 73872, 71684, 70405, 69715, 73872, 70073, 70465, 73317, 71309, 73872, 69609, 69384, 73381, 69225, 69654, 69715, 73872, 69482, 69225, 69765, 73872, 90197, 69225, 70465, 70319, 73872, 69384, 73872, 69482, 70319, 88510]"
1,149653,0,[70319],"[69745, 70319, 71684, 72589, 69715, 73921, 69260, 88229]","[69260, 69265, 71415, 72798, 71684]","[69265, 69260, 73872, 74640, 88877, 76591, 73872, 69265, 70020, 71415, 70020, 73872, 71415, 90228, 73872, 69260, 73872, 69265, 71684, 70179, 69715, 69584, 73872, 70319, 69225, 73872, 90228, 73267, 69584, 71177]"
1,149694,0,"[70578, 75281]","[89955, 69495, 88510, 69548, 73872, 69595, 69654, 73872, 69343, 73872, 70578, 69330, 74577, 69495, 69654, 73872, 69343, 69680, 73872, 69623, 69330, 88229]","[69495, 69218, 69343, 69765, 73872, 90197, 69218, 69654]","[73703, 69495, 73999, 69495, 71309, 69765, 73872, 90197, 73872, 69225, 69495, 74640, 69343, 73872, 69654, 69715, 73872, 69987, 75017, 70073, 72081]"
